soure id	target id	interact_mode	source	reversibility	confidence
b0761	b2199	Activator;	tf-gene	0	strong evidence
b1040	b1938	Inhibitor;	tf-gene	0	strong evidence
b3261	b3368	Inhibitor;	tf-gene	0	strong evidence
b3357	b0682	Activator;	tf-gene	0	strong evidence
b1111	b1112	Inhibitor;	tf-gene	0	strong evidence
b1712	b2277	Inhibitor;	tf-gene	0	strong evidence
b0080	b4015	Activator;	tf-gene	0	strong evidence
b1712	b1892	Inhibitor;	tf-gene	0	strong evidence
b3261	b0116	Activator;	tf-gene	0	strong evidence
b1334	b0039	Activator;	tf-gene	0	strong evidence
b1040	b1070	Inhibitor;	tf-gene	0	strong evidence
b1303	b1305	Activator;	tf-gene	0	strong evidence
b0076	b4366	Activator;	tf-gene	0	strong evidence
b0889	b3772	Inhibitor;	tf-gene	0	strong evidence
b0080	b1852	Inhibitor;	tf-gene	0	strong evidence
b3357	b3405	Dual;	tf-gene	0	strong evidence
b1891	b1950	Activator;	tf-gene	0	strong evidence
b2193	b2711	Inhibitor;	tf-gene	0	strong evidence
b1237	b3127	Inhibitor;	tf-gene	0	strong evidence
b3961	b4435	Inhibitor;	tf-gene	0	strong evidence
b3237	b3165	Inhibitor;	tf-gene	0	strong evidence
b4178	b0114	Inhibitor;	tf-gene	0	strong evidence
b3261	b4008	Activator;	tf-gene	0	strong evidence
b1334	b2500	Inhibitor;	tf-gene	0	strong evidence
b3357	b3513	Inhibitor;	tf-gene	0	strong evidence
b3961	b4458	Activator;	tf-gene	0	strong evidence
b3569	b3568	Activator;	tf-gene	0	strong evidence
b2193	b3368	Activator;	tf-gene	0	strong evidence
b0912	b0936	Dual;	tf-gene	0	strong evidence
b0912	b2286	Inhibitor;	tf-gene	0	strong evidence
b3357	b4174	Inhibitor;	tf-gene	0	strong evidence
b1658	b2553	Inhibitor;	tf-gene	0	strong evidence
b0076	b2760	Activator;	tf-gene	0	strong evidence
b3261	b0896	Inhibitor;	tf-gene	0	strong evidence
b4401	b0039	Activator;	tf-gene	0	strong evidence
b4260	b0033	Inhibitor;	tf-gene	0	strong evidence
b1892	b1080	Activator;	tf-gene	0	strong evidence
b1303	b1304	Activator;	tf-gene	0	strong evidence
b1512	b1514	Inhibitor;	tf-gene	0	strong evidence
b3753	b3752	Inhibitor;	tf-gene	0	strong evidence
b3912	b1743	Activator;	tf-gene	0	strong evidence
b2980	b2976	Activator;	tf-gene	0	strong evidence
b3868	b1483	Activator;	tf-gene	0	strong evidence
b0080	b1037	Activator;	tf-gene	0	strong evidence
b1712	b2222	Activator;	tf-gene	0	strong evidence
b0840	b4383	Inhibitor;	tf-gene	0	strong evidence
b1237	b3968	Inhibitor;	tf-gene	0	strong evidence
b3357	b2904	Activator;	tf-gene	0	strong evidence
b3357	b1818	Activator;	tf-gene	0	strong evidence
b2289	b1891	Inhibitor;	tf-gene	0	strong evidence
b1299	b1302	Inhibitor;	tf-gene	0	strong evidence
b2714	b0330	Inhibitor;	tf-gene	0	strong evidence
b2731	b2728	Activator;	tf-gene	0	strong evidence
b0080	b3613	Inhibitor;	tf-gene	0	strong evidence
b4501	b3516	Inhibitor;	tf-gene	0	strong evidence
b1712	b3727	Activator;	tf-gene	0	strong evidence
b1334	b0113	Dual;	tf-gene	0	strong evidence
b1891	b0654	Activator;	tf-gene	0	strong evidence
b1712	b4014	Activator;	tf-gene	0	strong evidence
b0413	b2234	Inhibitor;	tf-gene	0	strong evidence
b1328	b4525	Inhibitor;	tf-gene	0	strong evidence
b0683	b3328	Inhibitor;	tf-gene	0	strong evidence
b4401	b2281	Inhibitor;	tf-gene	0	strong evidence
b1130	b1275	Activator;	tf-gene	0	strong evidence
b3357	b1111	Inhibitor;	tf-gene	0	strong evidence
b3868	b0857	Activator;	tf-gene	0	strong evidence
b1130	b0622	Activator;	tf-gene	0	strong evidence
b1187	b3846	Inhibitor;	tf-gene	0	strong evidence
b3357	b4321	Activator;	tf-gene	0	strong evidence
b1221	b4123	Inhibitor;	tf-gene	0	strong evidence
b3357	b0683	Activator;	tf-gene	0	strong evidence
b4043	b1914	Inhibitor;	tf-gene	0	strong evidence
b3357	b4138	Activator;	tf-gene	0	strong evidence
b4062	b3035	Activator;	tf-gene	0	strong evidence
b3512	b3509	Activator;	tf-gene	0	strong evidence
b4327	b2764	Activator;	tf-gene	0	strong evidence
b3357	b3415	Activator;	tf-gene	0	strong evidence
b1237	b3323	Inhibitor;	tf-gene	0	strong evidence
b1334	b0904	Activator;	tf-gene	0	strong evidence
b2193	b0973	Inhibitor;	tf-gene	0	strong evidence
b1275	b0936	Inhibitor;	tf-gene	0	strong evidence
b0683	b2579	Inhibitor;	tf-gene	0	strong evidence
b0912	b2435	Inhibitor;	tf-gene	0	strong evidence
b2193	b4074	Activator;	tf-gene	0	strong evidence
b1712	b3404	Inhibitor;	tf-gene	0	strong evidence
b4366	b3027	Activator;	tf-gene	0	strong evidence
b0081	b0090	Inhibitor;	tf-gene	0	strong evidence
b1221	b0895	Inhibitor;	tf-gene	0	strong evidence
b4398	b4397	Activator;	tf-gene	0	strong evidence
b3357	b1511	Activator;	tf-gene	0	strong evidence
b3574	b3581	Inhibitor;	tf-gene	0	strong evidence
b3422	b3421	Activator;	tf-gene	0	strong evidence
b3512	b3513	Activator;	tf-gene	0	strong evidence
b0162	b3124	Activator;	tf-gene	0	strong evidence
b0464	b0462	Inhibitor;	tf-gene	0	strong evidence
b3357	b0931	Inhibitor;	tf-gene	0	strong evidence
b3357	b3230	Inhibitor;	tf-gene	0	strong evidence
b1334	b2287	Inhibitor;	tf-gene	0	strong evidence
b1275	b2423	Activator;	tf-gene	0	strong evidence
b0761	b2198	Activator;	tf-gene	0	strong evidence
b1334	b2727	Activator;	tf-gene	0	strong evidence
b1237	b4480	Inhibitor;	tf-gene	0	strong evidence
b2217	b2058	Activator;	tf-gene	0	strong evidence
b1130	b3510	Activator;	tf-gene	0	strong evidence
b4401	b3317	Inhibitor;	tf-gene	0	strong evidence
b1334	b4151	Activator;	tf-gene	0	strong evidence
b1712	b0904	Activator;	tf-gene	0	strong evidence
b1712	b0812	Activator;	tf-gene	0	strong evidence
b0080	b0733	Activator;	tf-gene	0	strong evidence
b0912	b1306	Activator;	tf-gene	0	strong evidence
b0683	b2674	Inhibitor;	tf-gene	0	strong evidence
b1237	b2422	Inhibitor;	tf-gene	0	strong evidence
b3961	b0852	Inhibitor;	tf-gene	0	strong evidence
b1892	b2197	Activator;	tf-gene	0	strong evidence
b0912	b3405	Inhibitor;	tf-gene	0	strong evidence
b1892	b0655	Activator;	tf-gene	0	strong evidence
b1237	b0036	Inhibitor;	tf-gene	0	strong evidence
b1712	b3213	Activator;	tf-gene	0	strong evidence
b3261	b3169	Activator;	tf-gene	0	strong evidence
b3912	b1888	Inhibitor;	tf-gene	0	strong evidence
b3357	b0107	Activator;	tf-gene	0	strong evidence
b4401	b2741	Inhibitor;	tf-gene	0	strong evidence
b2916	b2838	Activator;	tf-gene	0	strong evidence
b1334	b0935	Activator;	tf-gene	0	strong evidence
b0889	b2911	Inhibitor;	tf-gene	0	strong evidence
b2193	b0974	Inhibitor;	tf-gene	0	strong evidence
b3237	b0273	Inhibitor;	tf-gene	0	strong evidence
b0676	b0682	Inhibitor;	tf-gene	0	strong evidence
b4178	b3790	Inhibitor;	tf-gene	0	strong evidence
b1237	b2234	Inhibitor;	tf-gene	0	strong evidence
b4113	b4042	Activator;	tf-gene	0	strong evidence
b3261	b1566	Activator;	tf-gene	0	strong evidence
b2193	b0873	Activator;	tf-gene	0	strong evidence
b0676	b1735	Inhibitor;	tf-gene	0	strong evidence
b3261	b1739	Inhibitor;	tf-gene	0	strong evidence
b4178	b4075	Inhibitor;	tf-gene	0	strong evidence
b0817	b0812	Inhibitor;	tf-gene	0	strong evidence
b4043	b0092	Inhibitor;	tf-gene	0	strong evidence
b1712	b4193	Inhibitor;	tf-gene	0	strong evidence
b1712	b1304	Activator;	tf-gene	0	strong evidence
b0034	b0039	Activator;	tf-gene	0	strong evidence
b1237	b2236	Inhibitor;	tf-gene	0	strong evidence
b0399	b4098	Activator;	tf-gene	0	strong evidence
b4178	b3786	Inhibitor;	tf-gene	0	strong evidence
b0912	b4026	Activator;	tf-gene	0	strong evidence
b2217	b3509	Activator;	tf-gene	0	strong evidence
b1237	b2784	Activator;	tf-gene	0	strong evidence
b1334	b3908	Inhibitor;	tf-gene	0	strong evidence
b4401	b0977	Activator;	tf-gene	0	strong evidence
b0912	b1308	Activator;	tf-gene	0	strong evidence
b1130	b1006	Activator;	tf-gene	0	strong evidence
b0676	b0678	Inhibitor;	tf-gene	0	strong evidence
b4000	b1907	Inhibitor;	tf-gene	0	strong evidence
b1891	b1948	Activator;	tf-gene	0	strong evidence
b1892	b1922	Activator;	tf-gene	0	strong evidence
b1237	b2703	Activator;	tf-gene	0	strong evidence
b0683	b1684	Inhibitor;	tf-gene	0	strong evidence
b4401	b0887	Activator;	tf-gene	0	strong evidence
b3753	b3751	Inhibitor;	tf-gene	0	strong evidence
b1892	b1075	Activator;	tf-gene	0	strong evidence
b0676	b1818	Inhibitor;	tf-gene	0	strong evidence
b1334	b4124	Activator;	tf-gene	0	strong evidence
b1221	b2201	Inhibitor;	tf-gene	0	strong evidence
b4178	b1655	Inhibitor;	tf-gene	0	strong evidence
b1130	b1501	Inhibitor;	tf-gene	0	strong evidence
b3961	b1682	Activator;	tf-gene	0	strong evidence
b1712	b0032	Dual;	tf-gene	0	strong evidence
b2916	b0167	Activator;	tf-gene	0	strong evidence
b4366	b0076	Activator;	tf-gene	0	strong evidence
b1531	b3508	Inhibitor;	tf-gene	0	strong evidence
b3357	b1039	Activator;	tf-gene	0	strong evidence
b4393	b1263	Inhibitor;	tf-gene	0	strong evidence
b0305	b0303	Activator;	tf-gene	0	strong evidence
b0113	b0088	Inhibitor;	tf-gene	0	strong evidence
b1334	b2732	Inhibitor;	tf-gene	0	strong evidence
b4113	b3025	Activator;	tf-gene	0	strong evidence
b1130	b3038	Activator;	tf-gene	0	strong evidence
b1712	b2285	Inhibitor;	tf-gene	0	strong evidence
b0889	b2662	Activator;	tf-gene	0	strong evidence
b2217	b3680	Activator;	tf-gene	0	strong evidence
b1237	b3722	Inhibitor;	tf-gene	0	strong evidence
b0694	b0698	Activator;	tf-gene	0	strong evidence
b3604	b3603	Dual;	tf-gene	0	strong evidence
b4396	b0462	Activator;	tf-gene	0	strong evidence
b2193	b4071	Activator;	tf-gene	0	strong evidence
b0294	b1891	Inhibitor;	tf-gene	0	strong evidence
b3261	b3224	Inhibitor;	tf-gene	0	strong evidence
b3868	b2309	Activator;	tf-gene	0	strong evidence
b0080	b2712	Inhibitor;	tf-gene	0	strong evidence
b3357	b0907	Inhibitor;	tf-gene	0	strong evidence
b1712	b2239	Inhibitor;	tf-gene	0	strong evidence
b4089	b4090	Inhibitor;	tf-gene	0	strong evidence
b1221	b0034	Inhibitor;	tf-gene	0	strong evidence
b4043	b2699	Inhibitor;	tf-gene	0	strong evidence
b4062	b2159	Activator;	tf-gene	0	strong evidence
b1712	b2282	Inhibitor;	tf-gene	0	strong evidence
b3357	b4502	Activator;	tf-gene	0	strong evidence
b4043	b1183	Inhibitor;	tf-gene	0	strong evidence
b0889	b2905	Activator;	tf-gene	0	strong evidence
b1334	b0827	Inhibitor;	tf-gene	0	strong evidence
b3405	b1891	Inhibitor;	tf-gene	0	strong evidence
b0912	b3543	Activator;	tf-gene	0	strong evidence
b0683	b1109	Inhibitor;	tf-gene	0	strong evidence
b1334	b0450	Dual;	tf-gene	0	strong evidence
b1334	b0621	Activator;	tf-gene	0	strong evidence
b1712	b4439	Inhibitor;	tf-gene	0	strong evidence
b0889	b3970	Inhibitor;	tf-gene	0	strong evidence
b0080	b2926	Inhibitor;	tf-gene	0	strong evidence
b1334	b4074	Activator;	tf-gene	0	strong evidence
b2709	b2711	Activator;	tf-gene	0	strong evidence
b1891	b1949	Activator;	tf-gene	0	strong evidence
b3261	b1797	Inhibitor;	tf-gene	0	strong evidence
b4113	b1552	Activator;	tf-gene	0	strong evidence
b1916	b0081	Dual;	tf-gene	0	strong evidence
b0912	b1305	Activator;	tf-gene	0	strong evidence
b0225	b0623	Inhibitor;	tf-gene	0	strong evidence
b0034	b0040	Activator;	tf-gene	0	strong evidence
b3261	b3979	Activator;	tf-gene	0	strong evidence
b4178	b2717	Inhibitor;	tf-gene	0	strong evidence
b1334	b4471	Activator;	tf-gene	0	strong evidence
b1040	b1043	Activator;	tf-gene	0	strong evidence
b2714	b2716	Inhibitor;	tf-gene	0	strong evidence
b0113	b0428	Inhibitor;	tf-gene	0	strong evidence
b3357	b4265	Activator;	tf-gene	0	strong evidence
b1221	b2288	Activator;	tf-gene	0	strong evidence
b0840	b4381	Inhibitor;	tf-gene	0	strong evidence
b0683	b3070	Inhibitor;	tf-gene	0	strong evidence
b3868	b1484	Activator;	tf-gene	0	strong evidence
b2217	b2060	Activator;	tf-gene	0	strong evidence
b1916	b3515	Activator;	tf-gene	0	strong evidence
b3010	b3012	Activator;	tf-gene	0	strong evidence
b2217	b3517	Dual;	tf-gene	0	strong evidence
b1891	b2197	Activator;	tf-gene	0	strong evidence
b1334	b2489	Inhibitor;	tf-gene	0	strong evidence
b3753	b4006	Inhibitor;	tf-gene	0	strong evidence
b3261	b2280	Activator;	tf-gene	0	strong evidence
b3357	b2706	Activator;	tf-gene	0	strong evidence
b4396	b2159	Activator;	tf-gene	0	strong evidence
b4324	b1617	Inhibitor;	tf-gene	0	strong evidence
b1130	b3939	Activator;	tf-gene	0	strong evidence
b1916	b0085	Dual;	tf-gene	0	strong evidence
b3226	b3221	Inhibitor;	tf-gene	0	strong evidence
b0080	b4577	Inhibitor;	tf-gene	0	strong evidence
b0571	b0575	Activator;	tf-gene	0	strong evidence
b3261	b0665	Activator;	tf-gene	0	strong evidence
b2151	b2150	Inhibitor;	tf-gene	0	strong evidence
b3357	b1613	Dual;	tf-gene	0	strong evidence
b0683	b1973	Activator;	tf-gene	0	strong evidence
b1892	b2195	Activator;	tf-gene	0	strong evidence
b1334	b0896	Activator;	tf-gene	0	strong evidence
b1712	b1681	Activator;	tf-gene	0	strong evidence
b4178	b1429	Inhibitor;	tf-gene	0	strong evidence
b0399	b3516	Activator;	tf-gene	0	strong evidence
b0912	b3161	Inhibitor;	tf-gene	0	strong evidence
b3357	b4671	Activator;	tf-gene	0	strong evidence
b0683	b3127	Inhibitor;	tf-gene	0	strong evidence
b1712	b4195	Inhibitor;	tf-gene	0	strong evidence
b4401	b2283	Inhibitor;	tf-gene	0	strong evidence
b1658	b1132	Inhibitor;	tf-gene	0	strong evidence
b4178	b3792	Inhibitor;	tf-gene	0	strong evidence
b0683	b1548	Inhibitor;	tf-gene	0	strong evidence
b3357	b3222	Activator;	tf-gene	0	strong evidence
b0889	b3852	Inhibitor;	tf-gene	0	strong evidence
b3261	b3855	Activator;	tf-gene	0	strong evidence
b0676	b2943	Inhibitor;	tf-gene	0	strong evidence
b4043	b1741	Inhibitor;	tf-gene	0	strong evidence
b1334	b0166	Dual;	tf-gene	0	strong evidence
b4401	b3605	Inhibitor;	tf-gene	0	strong evidence
b1221	b2992	Inhibitor;	tf-gene	0	strong evidence
b0683	b3327	Inhibitor;	tf-gene	0	strong evidence
b1334	b0721	Inhibitor;	tf-gene	0	strong evidence
b4191	b4192	Inhibitor;	tf-gene	0	strong evidence
b1988	b2659	Activator;	tf-gene	0	strong evidence
b1303	b1308	Activator;	tf-gene	0	strong evidence
b1334	b4123	Activator;	tf-gene	0	strong evidence
b4401	b3907	Inhibitor;	tf-gene	0	strong evidence
b1712	b2711	Dual;	tf-gene	0	strong evidence
b1712	b2729	Activator;	tf-gene	0	strong evidence
b0889	b0201	Inhibitor;	tf-gene	0	strong evidence
b3226	b4309	Inhibitor;	tf-gene	0	strong evidence
b3357	b3576	Activator;	tf-gene	0	strong evidence
b3357	b2240	Activator;	tf-gene	0	strong evidence
b0676	b2415	Inhibitor;	tf-gene	0	strong evidence
b1334	b2296	Activator;	tf-gene	0	strong evidence
b0912	b1223	Activator;	tf-gene	0	strong evidence
b1130	b3512	Activator;	tf-gene	0	strong evidence
b3357	b3132	Activator;	tf-gene	0	strong evidence
b2369	b1499	Activator;	tf-gene	0	strong evidence
b3261	b3699	Inhibitor;	tf-gene	0	strong evidence
b4178	b1430	Inhibitor;	tf-gene	0	strong evidence
b1334	b3830	Inhibitor;	tf-gene	0	strong evidence
b4043	b3645	Inhibitor;	tf-gene	0	strong evidence
b0080	b2779	Inhibitor;	tf-gene	0	strong evidence
b0912	b0929	Dual;	tf-gene	0	strong evidence
b1221	b3367	Activator;	tf-gene	0	strong evidence
b3357	b0106	Activator;	tf-gene	0	strong evidence
b3405	b1892	Inhibitor;	tf-gene	0	strong evidence
b1237	b3334	Inhibitor;	tf-gene	0	strong evidence
b0464	b0463	Inhibitor;	tf-gene	0	strong evidence
b2808	b4443	Activator;	tf-gene	0	strong evidence
b3357	b4663	Inhibitor;	tf-gene	0	strong evidence
b0912	b3541	Activator;	tf-gene	0	strong evidence
b4178	b1719	Inhibitor;	tf-gene	0	strong evidence
b3261	b0999	Inhibitor;	tf-gene	0	strong evidence
b0912	b2279	Inhibitor;	tf-gene	0	strong evidence
b3094	b3093	Inhibitor;	tf-gene	0	strong evidence
b0912	b1210	Activator;	tf-gene	0	strong evidence
b1237	b0812	Inhibitor;	tf-gene	0	strong evidence
b3357	b3223	Activator;	tf-gene	0	strong evidence
b3261	b2402	Activator;	tf-gene	0	strong evidence
b0683	b0727	Activator;	tf-gene	0	strong evidence
b3501	b3503	Inhibitor;	tf-gene	0	strong evidence
b4043	b0890	Inhibitor;	tf-gene	0	strong evidence
b3237	b2307	Inhibitor;	tf-gene	0	strong evidence
b1040	b0385	Activator;	tf-gene	0	strong evidence
b4191	b4195	Inhibitor;	tf-gene	0	strong evidence
b1891	b2243	Activator;	tf-gene	0	strong evidence
b0676	b4310	Inhibitor;	tf-gene	0	strong evidence
b2217	b3516	Dual;	tf-gene	0	strong evidence
b1508	b2782	Inhibitor;	tf-gene	0	strong evidence
b0912	b0124	Activator;	tf-gene	0	strong evidence
b1221	b2278	Activator;	tf-gene	0	strong evidence
b1334	b0620	Inhibitor;	tf-gene	0	strong evidence
b0162	b3128	Activator;	tf-gene	0	strong evidence
b3357	b0043	Activator;	tf-gene	0	strong evidence
b3357	b0346	Activator;	tf-gene	0	strong evidence
b0912	b4441	Activator;	tf-gene	0	strong evidence
b1237	b4318	Activator;	tf-gene	0	strong evidence
b4393	b1260	Inhibitor;	tf-gene	0	strong evidence
b3261	b4219	Inhibitor;	tf-gene	0	strong evidence
b1608	b1038	Inhibitor;	tf-gene	0	strong evidence
b1334	b3124	Activator;	tf-gene	0	strong evidence
b1237	b2535	Activator;	tf-gene	0	strong evidence
b2217	b0392	Activator;	tf-gene	0	strong evidence
b3261	b3600	Inhibitor;	tf-gene	0	strong evidence
b0571	b0574	Activator;	tf-gene	0	strong evidence
b1334	b2240	Activator;	tf-gene	0	strong evidence
b3357	b4120	Activator;	tf-gene	0	strong evidence
b3119	b3118	Activator;	tf-gene	0	strong evidence
b1221	b0873	Activator;	tf-gene	0	strong evidence
b1130	b1609	Activator;	tf-gene	0	strong evidence
b0889	b0203	Inhibitor;	tf-gene	0	strong evidence
b3357	b0678	Dual;	tf-gene	0	strong evidence
b4043	b0096	Inhibitor;	tf-gene	0	strong evidence
b2531	b1683	Activator;	tf-gene	0	strong evidence
b3669	b3666	Activator;	tf-gene	0	strong evidence
b0912	b4192	Inhibitor;	tf-gene	0	strong evidence
b3868	b1784	Activator;	tf-gene	0	strong evidence
b0399	b0573	Activator;	tf-gene	0	strong evidence
b3261	b3978	Activator;	tf-gene	0	strong evidence
b4396	b3035	Activator;	tf-gene	0	strong evidence
b4401	b0314	Inhibitor;	tf-gene	0	strong evidence
b0020	b1021	Activator;	tf-gene	0	strong evidence
b1891	b2824	Activator;	tf-gene	0	strong evidence
b1040	b1039	Activator;	tf-gene	0	strong evidence
b2916	b0166	Activator;	tf-gene	0	strong evidence
b4178	b2729	Inhibitor;	tf-gene	0	strong evidence
b3357	b3902	Activator;	tf-gene	0	strong evidence
b1891	b0653	Activator;	tf-gene	0	strong evidence
b1988	b2913	Inhibitor;	tf-gene	0	strong evidence
b0912	b1390	Activator;	tf-gene	0	strong evidence
b0676	b1737	Inhibitor;	tf-gene	0	strong evidence
b3357	b2800	Activator;	tf-gene	0	strong evidence
b2193	b4076	Activator;	tf-gene	0	strong evidence
b1237	b1259	Inhibitor;	tf-gene	0	strong evidence
b0076	b0073	Activator;	tf-gene	0	strong evidence
b1712	b0936	Dual;	tf-gene	0	strong evidence
b3961	b1683	Activator;	tf-gene	0	strong evidence
b3357	b3395	Activator;	tf-gene	0	strong evidence
b4401	b2979	Inhibitor;	tf-gene	0	strong evidence
b3261	b0244	Activator;	tf-gene	0	strong evidence
b0730	b0732	Inhibitor;	tf-gene	0	strong evidence
b0683	b1243	Inhibitor;	tf-gene	0	strong evidence
b3261	b4376	Inhibitor;	tf-gene	0	strong evidence
b2217	b1877	Activator;	tf-gene	0	strong evidence
b1130	b1608	Activator;	tf-gene	0	strong evidence
b0912	b3770	Dual;	tf-gene	0	strong evidence
b3357	b3566	Activator;	tf-gene	0	strong evidence
b3516	b4452	Activator;	tf-gene	0	strong evidence
b1013	b3516	Inhibitor;	tf-gene	0	strong evidence
b3357	b3568	Activator;	tf-gene	0	strong evidence
b3828	b2551	Dual;	tf-gene	0	strong evidence
b2193	b1670	Inhibitor;	tf-gene	0	strong evidence
b1237	b0587	Activator;	tf-gene	0	strong evidence
b0080	b2169	Inhibitor;	tf-gene	0	strong evidence
b1237	b2425	Inhibitor;	tf-gene	0	strong evidence
b0345	b0344	Inhibitor;	tf-gene	0	strong evidence
b1334	b3478	Activator;	tf-gene	0	strong evidence
b1237	b2669	Inhibitor;	tf-gene	0	strong evidence
b0912	b3766	Dual;	tf-gene	0	strong evidence
b3973	b0774	Inhibitor;	tf-gene	0	strong evidence
b1130	b0565	Activator;	tf-gene	0	strong evidence
b3357	b0041	Activator;	tf-gene	0	strong evidence
b3025	b1892	Activator;	tf-gene	0	strong evidence
b1334	b0937	Activator;	tf-gene	0	strong evidence
b0889	b3968	Inhibitor;	tf-gene	0	strong evidence
b1221	b0826	Activator;	tf-gene	0	strong evidence
b4401	b0428	Inhibitor;	tf-gene	0	strong evidence
b4401	b0614	Inhibitor;	tf-gene	0	strong evidence
b1712	b1307	Activator;	tf-gene	0	strong evidence
b3515	b3514	Activator;	tf-gene	0	strong evidence
b0912	b4039	Inhibitor;	tf-gene	0	strong evidence
b3357	b3707	Activator;	tf-gene	0	strong evidence
b1891	b4075	Activator;	tf-gene	0	strong evidence
b1891	b2204	Activator;	tf-gene	0	strong evidence
b1891	b1941	Activator;	tf-gene	0	strong evidence
b4401	b0036	Activator;	tf-gene	0	strong evidence
b0034	b0038	Activator;	tf-gene	0	strong evidence
b4401	b0616	Inhibitor;	tf-gene	0	strong evidence
b2213	b2068	Activator;	tf-gene	0	strong evidence
b0305	b0304	Activator;	tf-gene	0	strong evidence
b1892	b1941	Activator;	tf-gene	0	strong evidence
b1891	b1904	Activator;	tf-gene	0	strong evidence
b1712	b3726	Activator;	tf-gene	0	strong evidence
b2193	b1672	Inhibitor;	tf-gene	0	strong evidence
b1237	b0161	Inhibitor;	tf-gene	0	strong evidence
b2839	b2838	Activator;	tf-gene	0	strong evidence
b3912	b2077	Activator;	tf-gene	0	strong evidence
b0889	b3277	Inhibitor;	tf-gene	0	strong evidence
b0912	b1391	Activator;	tf-gene	0	strong evidence
b0226	b0225	Inhibitor;	tf-gene	0	strong evidence
b4043	b4618	Inhibitor;	tf-gene	0	strong evidence
b2684	b0553	Inhibitor;	tf-gene	0	strong evidence
b1237	b2307	Activator;	tf-gene	0	strong evidence
b3569	b3566	Activator;	tf-gene	0	strong evidence
b3973	b0775	Inhibitor;	tf-gene	0	strong evidence
b0912	b1395	Activator;	tf-gene	0	strong evidence
b1712	b1392	Activator;	tf-gene	0	strong evidence
b3237	b2818	Inhibitor;	tf-gene	0	strong evidence
b3261	b4033	Activator;	tf-gene	0	strong evidence
b3357	b2702	Activator;	tf-gene	0	strong evidence
b3357	b3212	Inhibitor;	tf-gene	0	strong evidence
b4401	b1160	Activator;	tf-gene	0	strong evidence
b1334	b2606	Inhibitor;	tf-gene	0	strong evidence
b0761	b2205	Activator;	tf-gene	0	strong evidence
b1040	b1940	Inhibitor;	tf-gene	0	strong evidence
b0225	b0226	Inhibitor;	tf-gene	0	strong evidence
b1323	b0390	Inhibitor;	tf-gene	0	strong evidence
b0912	b3772	Dual;	tf-gene	0	strong evidence
b0912	b4468	Activator;	tf-gene	0	strong evidence
b2217	b0076	Activator;	tf-gene	0	strong evidence
b1013	b0592	Inhibitor;	tf-gene	0	strong evidence
b1334	b4075	Activator;	tf-gene	0	strong evidence
b0889	b4316	Activator;	tf-gene	0	strong evidence
b4004	b4003	Activator;	tf-gene	0	strong evidence
b0564	b0976	Activator;	tf-gene	0	strong evidence
b0487	b0781	Inhibitor;	tf-gene	0	strong evidence
b3961	b3942	Activator;	tf-gene	0	strong evidence
b3357	b2232	Activator;	tf-gene	0	strong evidence
b1187	b0221	Inhibitor;	tf-gene	0	strong evidence
b4133	b4131	Activator;	tf-gene	0	strong evidence
b2193	b4072	Activator;	tf-gene	0	strong evidence
b3868	b1987	Activator;	tf-gene	0	strong evidence
b0912	b4072	Dual;	tf-gene	0	strong evidence
b0080	b2388	Inhibitor;	tf-gene	0	strong evidence
b1712	b0124	Activator;	tf-gene	0	strong evidence
b1221	b1589	Inhibitor;	tf-gene	0	strong evidence
b1892	b2208	Activator;	tf-gene	0	strong evidence
b0080	b0871	Activator;	tf-gene	0	strong evidence
b3357	b3580	Activator;	tf-gene	0	strong evidence
b1891	b1075	Activator;	tf-gene	0	strong evidence
b0683	b4567	Inhibitor;	tf-gene	0	strong evidence
b4062	b0950	Activator;	tf-gene	0	strong evidence
b1712	b1396	Activator;	tf-gene	0	strong evidence
b3357	b0036	Activator;	tf-gene	0	strong evidence
b1237	b3508	Inhibitor;	tf-gene	0	strong evidence
b4401	b3603	Inhibitor;	tf-gene	0	strong evidence
b0676	b4397	Inhibitor;	tf-gene	0	strong evidence
b2714	b0473	Inhibitor;	tf-gene	0	strong evidence
b0912	b4475	Activator;	tf-gene	0	strong evidence
b3512	b3515	Activator;	tf-gene	0	strong evidence
b0080	b1038	Activator;	tf-gene	0	strong evidence
b3357	b1385	Activator;	tf-gene	0	strong evidence
b1237	b1258	Inhibitor;	tf-gene	0	strong evidence
b3357	b3906	Activator;	tf-gene	0	strong evidence
b1712	b1682	Activator;	tf-gene	0	strong evidence
b3961	b0851	Inhibitor;	tf-gene	0	strong evidence
b2217	b1492	Activator;	tf-gene	0	strong evidence
b3237	b0864	Inhibitor;	tf-gene	0	strong evidence
b0464	b4062	Inhibitor;	tf-gene	0	strong evidence
b4401	b0602	Activator;	tf-gene	0	strong evidence
b0912	b4074	Dual;	tf-gene	0	strong evidence
b1712	b4075	Dual;	tf-gene	0	strong evidence
b3357	b0430	Activator;	tf-gene	0	strong evidence
b0761	b4383	Inhibitor;	tf-gene	0	strong evidence
b0076	b2756	Activator;	tf-gene	0	strong evidence
b0912	b4315	Activator;	tf-gene	0	strong evidence
b1334	b3118	Activator;	tf-gene	0	strong evidence
b4004	b4002	Activator;	tf-gene	0	strong evidence
b0162	b2787	Activator;	tf-gene	0	strong evidence
b0081	b3741	Inhibitor;	tf-gene	0	strong evidence
b0683	b1611	Inhibitor;	tf-gene	0	strong evidence
b2369	b2373	Activator;	tf-gene	0	strong evidence
